word	rank	source_rank	zipf	score
ратификацией	211131	222182	2.1	0.157143
реакционным	211132	222183	2.1	0.157143
реган	211133	222184	2.1	0.157143
регулирующую	211134	222185	2.1	0.157143
редьярд	211135	222186	2.1	0.157143
режимный	211136	222187	2.1	0.157143
резонансов	211137	222188	2.1	0.157143
результативное	211138	222189	2.1	0.157143
рейгане	211139	222190	2.1	0.157143
рейсовом	211140	222191	2.1	0.157143
рельефах	211141	222192	2.1	0.157143
ремесленникам	211142	222193	2.1	0.157143
ремонтами	211143	222194	2.1	0.157143
рендеринг	211144	222195	2.1	0.157143
ренессансного	211145	222196	2.1	0.157143
репе	211146	222197	2.1	0.157143
рептилиями	211147	222198	2.1	0.157143
ресторанчиков	211148	222199	2.1	0.157143
рефлекторной	211149	222200	2.1	0.157143
рецензентом	211150	222201	2.1	0.157143
рецессивный	211151	222202	2.1	0.157143
решета	211152	222203	2.1	0.157143
риддер	211153	222204	2.1	0.157143
рижан	211154	222205	2.1	0.157143
римановых	211155	222206	2.1	0.157143
ришару	211156	222207	2.1	0.157143
ришат	211157	222208	2.1	0.157143
ркф	211158	222209	2.1	0.157143
робинзоны	211159	222210	2.1	0.157143
родий	211160	222211	2.1	0.157143
родимым	211161	222212	2.1	0.157143
рожко	211162	222213	2.1	0.157143
розалии	211163	222214	2.1	0.157143
роланде	211164	222215	2.1	0.157143
романтичного	211165	222216	2.1	0.157143
росинки	211166	222217	2.1	0.157143
россетей	211167	222218	2.1	0.157143
россум	211168	222219	2.1	0.157143
ростелекомом	211169	222220	2.1	0.157143
ростиславом	211170	222221	2.1	0.157143
ростками	211171	222222	2.1	0.157143
ростоцкий	211172	222223	2.1	0.157143
ротам	211173	222224	2.1	0.157143
рсхб	211174	222225	2.1	0.157143
рубель	211175	222226	2.1	0.157143
рублевский	211176	222227	2.1	0.157143
рубцовском	211177	222228	2.1	0.157143
ругаете	211178	222229	2.1	0.157143
руководительницей	211179	222230	2.1	0.157143
рукокрылых	211180	222231	2.1	0.157143
рулонные	211181	222232	2.1	0.157143
румы	211182	222233	2.1	0.157143
румянцевский	211183	222234	2.1	0.157143
руснак	211184	222235	2.1	0.157143
руту	211185	222236	2.1	0.157143
ручника	211186	222237	2.1	0.157143
рыбешка	211187	222238	2.1	0.157143
рюмками	211188	222239	2.1	0.157143
рябко	211189	222240	2.1	0.157143
сабанеев	211190	222241	2.1	0.157143
савеловская	211191	222242	2.1	0.157143
савельевым	211192	222243	2.1	0.157143
сагами	211193	222244	2.1	0.157143
саитова	211194	222245	2.1	0.157143
сакена	211195	222246	2.1	0.157143
салака	211196	222247	2.1	0.157143
салидо	211197	222248	2.1	0.157143
салун	211198	222249	2.1	0.157143
самодостаточна	211199	222250	2.1	0.157143
самодостаточные	211200	222251	2.1	0.157143
самоизоляция	211201	222252	2.1	0.157143
самойлову	211202	222253	2.1	0.157143
самопознанию	211203	222254	2.1	0.157143
самопомич	211204	222255	2.1	0.157143
самоуправства	211205	222256	2.1	0.157143
самоходок	211206	222257	2.1	0.157143
сания	211207	222258	2.1	0.157143
сантиметровых	211208	222259	2.1	0.157143
сарагоса	211209	222260	2.1	0.157143
саранчовых	211210	222261	2.1	0.157143
саратовец	211211	222262	2.1	0.157143
саркастические	211212	222263	2.1	0.157143
сарт	211213	222264	2.1	0.157143
сахарному	211214	222265	2.1	0.157143
сахаровском	211215	222266	2.1	0.157143
саянская	211216	222267	2.1	0.157143
сбалансирована	211217	222268	2.1	0.157143
сбегая	211218	222269	2.1	0.157143
сблизили	211219	222270	2.1	0.157143
сборищем	211220	222271	2.1	0.157143
сбрасывание	211221	222272	2.1	0.157143
сбывает	211222	222273	2.1	0.157143
сварганить	211223	222274	2.1	0.157143
свергнем	211224	222275	2.1	0.157143
сверхсекретной	211225	222276	2.1	0.157143
светляков	211226	222277	2.1	0.157143
светодиодного	211227	222278	2.1	0.157143
светодиодную	211228	222279	2.1	0.157143
свидетельским	211229	222280	2.1	0.157143
свидетельствующее	211230	222281	2.1	0.157143
свинокомплекс	211231	222282	2.1	0.157143
своеобразному	211232	222283	2.1	0.157143
святилищу	211233	222284	2.1	0.157143
святогорске	211234	222285	2.1	0.157143
сговором	211235	222286	2.1	0.157143
сгорбившись	211236	222287	2.1	0.157143
сдающий	211237	222288	2.1	0.157143
сдающих	211238	222289	2.1	0.157143
сдвигались	211239	222290	2.1	0.157143
сдвигам	211240	222291	2.1	0.157143
сдо	211241	222292	2.1	0.157143
сдувать	211242	222293	2.1	0.157143
севиче	211243	222294	2.1	0.157143
седативные	211244	222295	2.1	0.157143
сез	211245	222296	2.1	0.157143
сельвинского	211246	222297	2.1	0.157143
семенная	211247	222298	2.1	0.157143
сентиментализма	211248	222299	2.1	0.157143
сентиментальна	211249	222300	2.1	0.157143
сеньке	211250	222301	2.1	0.157143
сепаратистский	211251	222302	2.1	0.157143
сепараторов	211252	222303	2.1	0.157143
серапион	211253	222304	2.1	0.157143
сербка	211254	222305	2.1	0.157143
сердечному	211255	222306	2.1	0.157143
сердитых	211256	222307	2.1	0.157143
серебристое	211257	222308	2.1	0.157143
сереге	211258	222309	2.1	0.157143
сереженька	211259	222310	2.1	0.157143
серсеи	211260	222311	2.1	0.157143
сжирает	211261	222312	2.1	0.157143
сив	211262	222313	2.1	0.157143
сигнальное	211263	222314	2.1	0.157143
сидячего	211264	222315	2.1	0.157143
сикстинская	211265	222316	2.1	0.157143
силачи	211266	222317	2.1	0.157143
силища	211267	222318	2.1	0.157143
сильфиды	211268	222319	2.1	0.157143
симпатяга	211269	222320	2.1	0.157143
симуляций	211270	222321	2.1	0.157143
синда	211271	222322	2.1	0.157143
синичка	211272	222323	2.1	0.157143
сисечки	211273	222324	2.1	0.157143
ситэ	211274	222325	2.1	0.157143
сихарулидзе	211275	222326	2.1	0.157143
сказаниям	211276	222327	2.1	0.157143
скаковой	211277	222328	2.1	0.157143
скалистым	211278	222329	2.1	0.157143
скатами	211279	222330	2.1	0.157143
скаутское	211280	222331	2.1	0.157143
скачивал	211281	222332	2.1	0.157143
скверна	211282	222333	2.1	0.157143
скидывали	211283	222334	2.1	0.157143
скидывают	211284	222335	2.1	0.157143
скинов	211285	222336	2.1	0.157143
складским	211286	222337	2.1	0.157143
складчатой	211287	222338	2.1	0.157143
склеивание	211288	222339	2.1	0.157143
склоняю	211289	222340	2.1	0.157143
сковородок	211290	222341	2.1	0.157143
скоков	211291	222342	2.1	0.157143
сконструированная	211292	222343	2.1	0.157143
скопившиеся	211293	222344	2.1	0.157143
скорострельности	211294	222345	2.1	0.157143
скотник	211295	222346	2.1	0.157143
скучающие	211296	222347	2.1	0.157143
скчф	211297	222348	2.1	0.157143
слагали	211298	222349	2.1	0.157143
сладостный	211299	222350	2.1	0.157143
слау	211300	222351	2.1	0.157143
слоеное	211301	222352	2.1	0.157143
служится	211302	222353	2.1	0.157143
слуховыми	211303	222354	2.1	0.157143
смазаны	211304	222355	2.1	0.157143
смазке	211305	222356	2.1	0.157143
смежная	211306	222357	2.1	0.157143
сменен	211307	222358	2.1	0.157143
смещался	211308	222359	2.1	0.157143
смещенный	211309	222360	2.1	0.157143
смирнитский	211310	222361	2.1	0.157143
смутном	211311	222362	2.1	0.157143
смущайся	211312	222363	2.1	0.157143
смыслят	211313	222364	2.1	0.157143
смягчен	211314	222365	2.1	0.157143
снегоуборщик	211315	222366	2.1	0.157143
снежинске	211316	222367	2.1	0.157143
снейка	211317	222368	2.1	0.157143
сношениям	211318	222369	2.1	0.157143
соблазнителя	211319	222370	2.1	0.157143
соблюдаешь	211320	222371	2.1	0.157143
соведущая	211321	222372	2.1	0.157143
совершенствуем	211322	222373	2.1	0.157143
современнее	211323	222374	2.1	0.157143
совхозный	211324	222375	2.1	0.157143
согласительную	211325	222376	2.1	0.157143
согрелись	211326	222377	2.1	0.157143
согреют	211327	222378	2.1	0.157143
содерберг	211328	222379	2.1	0.157143
содрала	211329	222380	2.1	0.157143
сожалениями	211330	222381	2.1	0.157143
созвучных	211331	222382	2.1	0.157143
созывались	211332	222383	2.1	0.157143
соискателям	211333	222384	2.1	0.157143
соколовским	211334	222385	2.1	0.157143
сокурсник	211335	222386	2.1	0.157143
солжет	211336	222387	2.1	0.157143
солистку	211337	222388	2.1	0.157143
солитон	211338	222389	2.1	0.157143
солонка	211339	222391	2.1	0.157143
сонными	211340	222393	2.1	0.157143
сообразит	211341	222394	2.1	0.157143
сообразительная	211342	222395	2.1	0.157143
сопоставимую	211343	222396	2.1	0.157143
сопроводительным	211344	222397	2.1	0.157143
соразмерность	211345	222398	2.1	0.157143
сорванца	211346	222399	2.1	0.157143
сортируются	211347	222400	2.1	0.157143
соскочили	211348	222401	2.1	0.157143
сотенных	211349	222402	2.1	0.157143
соцтруда	211350	222403	2.1	0.157143
сочиненная	211351	222404	2.1	0.157143
специализировалось	211352	222405	2.1	0.157143
спешку	211353	222406	2.1	0.157143
спиновых	211354	222407	2.1	0.157143
списывания	211355	222408	2.1	0.157143
спицына	211356	222409	2.1	0.157143
сплетены	211357	222410	2.1	0.157143
спокой	211358	222411	2.1	0.157143
сполоснуть	211359	222412	2.1	0.157143
спортклубе	211360	222413	2.1	0.157143
споткнется	211361	222414	2.1	0.157143
справочном	211362	222415	2.1	0.157143
срабатывали	211363	222416	2.1	0.157143
срединным	211364	222417	2.1	0.157143
среднегорье	211365	222418	2.1	0.157143
среднесписочная	211366	222419	2.1	0.157143
среднесрочную	211367	222420	2.1	0.157143
срезу	211368	222421	2.1	0.157143
ссылаетесь	211369	222422	2.1	0.157143
стаканчиками	211370	222423	2.1	0.157143
стареющие	211371	222424	2.1	0.157143
старичком	211372	222425	2.1	0.157143
старушенция	211373	222426	2.1	0.157143
старшеклассником	211374	222427	2.1	0.157143
стаскивает	211375	222428	2.1	0.157143
стези	211376	222429	2.1	0.157143
стей	211377	222430	2.1	0.157143
стекловидного	211378	222431	2.1	0.157143
стеночку	211379	222432	2.1	0.157143
степаново	211380	222433	2.1	0.157143
степанченко	211381	222434	2.1	0.157143
стець	211382	222435	2.1	0.157143
стихийную	211383	222436	2.1	0.157143
стихотворениям	211384	222437	2.1	0.157143
стихотворец	211385	222438	2.1	0.157143
стоимостной	211386	222439	2.1	0.157143
столяры	211387	222440	2.1	0.157143
стона	211388	222441	2.1	0.157143
стороннее	211389	222442	2.1	0.157143
стоявшими	211390	222443	2.1	0.157143
стражниками	211391	222444	2.1	0.157143
стремившейся	211392	222445	2.1	0.157143
